0	8	9	13	
0.000409608	6	9	13	
0.00112746	6	9	11	
0.00122849	6	9	12	
0.00309865	7	9	11	
0.00402377	6	9	12	
0.00699569	7	9	11	
0.00805663	8	8	11	
0.00823652	9	7	11	
0.00844233	9	8	11	
0.00849084	9	9	10	
0.00959987	10	9	10	
0.010897	11	9	10	
0.0116473	11	10	9	
0.0128785	10	10	10	
0.0134279	10	10	8	
0.0134445	9	11	8	
0.0171691	9	12	8	
0.0176137	9	12	9	
0.0180338	9	12	7	
0.0196433	10	12	7	
0.0205005	10	12	8	
0.0210321	9	13	8	
0.0215736	10	13	8	
0.0216404	10	12	9	
0.022122	10	11	10	
0.0223333	10	12	10	
0.0228689	10	13	9	
0.0231231	11	13	9	
0.0235045	11	14	8	
0.0253337	11	14	6	
0.0255272	12	13	6	
0.0272667	12	14	6	
0.0273306	12	15	6	
0.0285708	13	14	6	
0.0288013	12	15	6	
0.029802	10	15	6	
0.02982	9	15	7	
0.0300345	10	14	7	
0.0313496	10	13	8	
0.0315068	10	12	9	
0.0318652	10	10	9	
0.033307	11	9	9	
0.0333879	12	9	8	
0.0364023	13	9	7	
0.0368436	14	8	7	
0.037663	13	9	7	
0.0376733	14	8	7	
0.0398897	13	9	7	
0.0400865	13	8	8	
0.0407909	12	8	9	
0.0425049	12	9	8	
0.0425988	10	9	8	
0.0426106	10	7	8	
0.0431942	11	6	8	
0.0435477	11	5	9	
0.0444421	11	5	10	
0.0448414	12	5	9	
0.0460373	11	6	9	
0.0482546	11	6	7	
0.0483426	11	7	6	
0.0483962	11	5	6	
0.050053	11	5	4	
0.0545747	10	5	5	
0.054916	9	6	5	
0.0584937	9	4	5	
0.060067	9	5	5	
0.0602703	9	6	5	
0.0606592	8	6	6	
0.0608348	8	7	5	
0.0610196	9	7	5	
0.0621498	9	5	5	
0.0624183	10	5	5	
0.0629152	11	5	5	
0.0657127	9	5	5	
0.0661738	9	6	5	
0.0671441	9	6	6	
0.06831	9	6	7	
0.0693205	9	7	7	
0.0699807	8	7	8	
0.0713764	7	8	8	
0.0720287	7	9	7	
0.0733189	8	9	7	
0.074518	9	9	6	
0.0753634	10	9	6	
0.0757756	11	9	6	
0.075955	11	9	7	
0.0765514	10	10	7	
0.0767895	11	10	7	
0.076947	12	10	7	
0.0789499	12	11	7	
0.0795589	10	11	7	
0.0797345	10	10	8	
0.0807019	10	10	9	
0.081043	10	8	9	
0.081128	10	8	10	
0.0818686	10	8	8	
0.0854995	10	9	8	
0.0856101	10	10	7	
0.0859977	11	10	6	
0.0873072	11	11	6	
0.0882057	12	10	6	
0.088618	12	11	6	
0.0886891	12	11	7	
0.0903382	12	12	7	
0.091636	11	13	7	
0.0922213	11	11	7	
0.0924198	12	10	7	
0.0931895	11	11	7	
0.094301	10	12	7	
0.0944222	11	12	7	
0.0950416	11	13	7	
0.0967769	11	14	6	
0.0968864	12	14	6	
0.0971054	12	13	7	
0.0985358	12	12	8	
0.0987244	12	13	8	
0.100745	13	12	8	
0.100827	13	10	8	
0.101297	11	10	8	
0.10322	11	11	7	
0.103692	11	12	7	
0.108127	11	10	7	
0.1085	12	10	7	
0.109606	10	10	7	
0.109837	8	10	7	
0.110159	9	10	7	
0.111528	9	8	7	
0.111595	7	8	7	
0.111674	7	9	6	
0.11621	7	8	7	
0.116726	7	6	7	
0.118858	7	7	6	
0.121293	7	8	5	
0.123968	7	8	6	
0.12553	8	7	6	
0.125607	9	7	6	
0.126468	9	8	5	
0.129114	8	8	6	
0.129212	9	7	6	
0.130861	7	7	6	
0.131607	7	7	4	
0.135227	6	8	4	
0.13739	7	7	4	
0.138243	6	7	5	
0.142975	6	6	6	
0.143025	7	5	6	
0.143573	7	6	5	
0.144022	5	6	5	
0.151244	3	6	5	
0.151657	1	6	5	
0.15208	1	7	5	
0.156325	1	6	6	
0.156931	1	6	7	
0.157183	1	4	7	
0.15795	1	4	5	
0.159501	2	4	5	
0.16114	2	4	6	
0.163265	2	4	7	
0.163984	2	5	6	
0.166537	2	5	7	
0.17145	2	5	8	
0.179044	2	6	7	
0.179357	2	6	8	
0.179629	2	6	6	
0.182503	2	6	4	
0.185924	1	6	5	
0.189244	2	6	5	
0.189709	3	6	5	
0.191244	3	5	6	
0.193343	3	4	7	
0.194378	3	4	8	
0.197437	3	5	8	
0.198176	3	6	8	
0.198831	4	6	8	
0.200961	4	7	8	
0.20163	3	7	9	
0.201655	3	7	10	
0.202023	2	7	11	
0.203563	3	7	11	
0.209059	3	8	11	
0.209304	4	8	10	
0.209554	5	8	10	
0.212948	4	8	11	
0.213547	5	7	11	
0.213866	5	8	11	
0.214028	6	8	10	
0.214227	6	7	11	
0.216398	5	7	12	
0.216551	5	7	10	
0.217605	5	7	11	
0.217992	5	6	12	
0.218129	5	4	12	
0.221807	6	4	11	
0.222445	5	5	11	
0.222959	5	5	12	
0.224597	5	5	13	
0.225492	4	6	13	
0.227541	5	6	13	
0.230857	5	7	12	
0.231745	5	7	10	
0.232655	5	8	9	
0.233215	5	8	10	
0.233449	5	6	10	
0.235566	5	7	9	
0.237629	6	6	9	
0.238516	7	6	8	
0.238576	7	7	8	
0.238819	6	8	8	
0.243317	7	8	8	
0.245622	8	8	8	
0.247505	8	6	8	
0.248911	9	6	8	
0.250768	9	6	6	
0.25251	10	5	6	
0.253586	11	5	6	
0.254776	11	6	5	
0.255812	11	6	6	
0.256327	11	6	4	
0.257544	11	6	5	
0.259595	11	5	6	
0.261267	12	5	6	
0.261587	12	3	6	
0.261841	11	4	6	
0.262453	12	4	6	
0.263956	11	5	6	
0.264884	12	5	5	
0.268016	11	6	5	
0.26846	10	7	5	
0.268516	10	7	6	
0.268915	11	6	6	
0.269704	9	6	6	
0.272033	10	6	5	
0.272729	10	7	5	
0.274279	10	7	6	
0.274547	10	8	5	
0.274756	8	8	5	
0.275087	8	7	6	
0.275926	9	7	6	
0.276139	9	6	7	
0.276285	7	6	7	
0.277918	7	6	8	
0.278132	6	7	8	
0.283829	6	7	9	
0.284741	4	7	9	
0.285217	4	7	10	
0.285908	4	8	9	
0.286095	5	8	9	
0.28667	5	9	8	
0.28711	5	10	7	
0.288069	4	11	7	
0.288884	3	12	7	
0.290716	4	12	7	
0.292628	4	13	6	
0.293097	4	11	6	
0.295789	5	10	6	
0.298298	5	10	7	
0.298374	5	8	7	
0.299811	6	7	7	
0.301338	5	8	7	
0.301877	5	9	7	
0.304227	5	8	8	
0.305064	6	8	8	
0.305155	7	8	8	
0.30654	7	9	7	
0.307111	8	9	7	
0.307318	9	8	7	
0.308795	10	7	7	
0.309647	8	7	7	
0.310819	7	7	8	
0.312574	5	7	8	
0.314471	6	7	8	
0.314603	7	7	8	
0.314785	7	8	7	
0.315572	8	8	6	
0.316829	9	8	5	
0.318883	7	8	5	
0.319474	5	8	5	
0.320829	5	8	6	
0.322978	5	6	6	
0.323064	5	7	6	
0.323542	5	8	6	
0.325512	5	9	6	
0.326717	5	10	5	
0.326774	5	9	6	
0.327819	5	8	7	
0.332029	5	7	8	
0.33353	6	6	8	
0.333777	7	6	7	
0.33422	7	7	7	
0.33453	8	7	7	
0.334557	8	5	7	
0.335957	9	5	7	
0.337033	9	4	8	
0.341351	9	3	9	
0.341541	10	3	8	
0.343329	11	3	8	
0.344962	12	3	7	
0.345005	13	3	6	
0.346296	12	4	6	
0.348393	13	4	6	
0.349341	13	3	7	
0.35239	11	3	7	
0.353505	10	4	7	
0.354132	10	5	6	
0.354644	8	5	6	
0.357755	9	5	5	
0.359729	8	5	6	
0.359755	6	5	6	
0.359879	5	5	7	
0.360283	5	6	7	
0.36087	4	6	8	
0.364433	2	6	8	
0.364926	3	6	8	
0.368222	3	5	9	
0.371781	3	6	9	
0.371952	3	6	10	
0.372199	4	5	10	
0.372292	4	6	10	
0.372942	5	6	10	
0.373126	6	6	9	
0.373556	6	7	8	
0.373984	7	7	7	
0.374049	7	7	8	
0.374791	8	7	7	
0.383478	8	8	7	
0.384971	8	7	8	
0.385197	8	8	7	
0.392331	8	8	8	
0.395764	8	9	8	
0.395869	8	10	8	
0.396372	9	10	7	
0.397775	8	11	7	
0.399287	6	11	7	
0.401449	6	12	7	
0.401734	6	11	8	
0.401828	5	11	9	
0.402149	6	10	9	
0.40363	7	9	9	
0.404306	6	10	9	
0.404893	7	10	9	
0.405248	8	10	9	
0.406417	9	10	9	
0.406454	7	10	9	
0.408039	8	9	9	
0.408359	8	10	8	
0.40892	8	10	9	
0.409028	8	8	9	
0.409351	9	8	9	
0.409446	9	6	9	
0.409713	10	5	9	
0.410128	11	5	9	
0.410475	11	4	10	
0.413383	12	4	9	
0.414267	13	3	9	
0.423717	12	3	10	
0.425246	10	3	10	
0.428307	10	4	10	
0.428697	11	4	10	
0.430598	11	5	10	
0.431355	9	5	10	
0.434317	9	5	11	
0.434526	7	5	11	
0.435069	7	5	9	
0.435305	7	6	9	
0.435903	6	6	10	
0.43783	6	7	9	
0.438687	7	7	8	
0.440307	8	6	8	
0.440395	9	6	8	
0.44085	9	7	8	
0.442324	9	7	9	
0.447704	9	8	8	
0.450032	9	7	9	
0.450528	9	8	9	
0.450984	9	8	10	
0.452348	10	8	10	
0.453005	9	9	10	
0.453422	8	9	11	
0.454007	8	10	10	
0.454281	8	10	8	
0.456427	7	11	8	
0.456862	5	11	8	
0.457509	5	11	9	
0.45984	6	11	9	
0.461674	6	11	10	
0.462034	6	10	11	
0.462205	6	10	12	
0.463013	7	10	12	
0.463994	6	10	13	
0.46445	6	10	11	
0.465054	7	10	11	
0.46648	7	8	11	
0.466588	6	9	11	
0.46766	6	10	11	
0.46794	6	11	11	
0.468471	6	10	12	
0.468478	7	10	11	
0.469909	7	11	11	
0.470883	7	12	10	
0.472678	7	11	11	
0.47272	7	11	12	
0.473088	8	11	11	
0.47412	8	12	10	
0.474512	8	13	10	
0.474588	8	11	10	
0.474957	8	10	11	
0.477038	8	8	11	
0.479021	9	8	11	
0.479242	9	6	11	
0.47999	7	6	11	
0.482102	8	6	10	
0.482784	7	6	11	
0.48509	8	6	11	
0.486257	9	5	11	
0.486529	9	3	11	
0.4883	9	3	9	
0.489813	9	4	8	
0.490289	10	3	8	
0.490751	9	3	9	
0.491053	9	4	9	
0.492731	9	3	10	
0.494205	10	3	9	
0.49479	11	3	9	
0.495255	10	3	10	
0.49544	11	3	10	
0.496861	10	4	10	
0.496879	10	4	11	
0.498765	10	5	11	
0.499146	10	6	10	
0.503161	10	6	11	
0.503733	10	7	11	
0.503994	11	7	11	
0.504768	11	7	12	
0.50601	11	7	10	
0.506892	11	7	8	
0.507194	12	7	8	
0.507789	11	7	9	
0.50817	12	6	9	
0.508923	12	6	10	
0.509243	13	5	10	
0.509639	11	5	10	
0.510064	12	4	10	
0.511399	12	4	11	
0.51263	11	5	11	
0.512966	11	6	11	
0.513106	9	6	11	
0.513772	9	6	12	
0.515545	7	6	12	
0.515941	7	4	12	
0.518154	8	3	12	
0.518915	8	4	11	
0.520411	9	3	11	
0.521869	9	4	11	
0.521988	10	4	10	
0.522869	10	2	10	
0.523826	11	2	10	
0.526729	9	2	10	
0.527094	8	3	10	
0.527675	8	4	10	
0.527991	9	3	10	
0.528138	9	4	10	
0.530055	8	5	10	
0.530548	7	6	10	
0.530871	7	6	11	
0.531057	7	6	12	
0.531439	8	6	11	
0.532076	8	5	12	
0.532768	8	4	13	
0.532775	7	5	13	
0.532983	7	5	14	
0.53313	7	6	13	
0.5336	8	6	12	
0.534731	6	6	12	
0.536069	6	7	11	
0.537453	6	6	12	
0.538624	7	6	11	
0.539603	7	7	11	
